10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.838691,-76.793691,2022-07-11,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1477638590,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway; walked north along highway; and ended the list near Quebrada Pericos. With Sebastian and Maira."
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.838691,-76.793691,2022-07-11,obsr792981,1,URN:CornellLabOfOrnithology:EBIRD:OBS1497533002,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1477526852,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8444195,-76.7937751,2022-07-10,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498854684,"Manacus2022_Point count from balcony next to our rooms at Los Tubos overlooking the river. With Diego and Maira."
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8472427,-76.7866175,2022-07-25,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1487082086,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr164915,1,URN:CornellLabOfOrnithology:EBIRD:OBS1507157277,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr164915,1,URN:CornellLabOfOrnithology:EBIRD:OBS1507175438,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count with Eamon at 500-meter elevation clearing: 3.85030; -76.78662. Quiet for a while but then a really nice flock hit the clearing and kept us very occupied!"
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1485972543,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon; Valentina; and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
10407,species,"Pteroglossus torquatus","Collared Aracari","",3,Colombia,"Valle del Cauca",3.8486402,-76.787372,2022-07-24,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1485976911,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count with Eamon at 500-meter elevation clearing: 3.85030; -76.78662. Quiet for a while but then a really nice flock hit the clearing and kept us very occupied!"
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr164915,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486643805,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre; Sebastian; and Yenifer"
