tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Chocó",5.616211,-77.429894,7/16/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480640791,Manacus2022_
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Chocó",5.619053,-77.429061,5/14/22,obsr1093981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1428349025,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",4,Colombia,"Chocó",5.619053,-77.429061,5/14/22,obsr1434106,0,URN:CornellLabOfOrnithology:EBIRD:OBS1429364368,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",5,Colombia,"Chocó",5.61579,-77.42303,12/25/16,obsr173592,0,URN:CornellLabOfOrnithology:EBIRD:OBS451395815,"Primera mitad del sendero atrás de El Cantil Ecolodge <a href=""http://www.elcantil.com"">http://www.elcantil.com</a> hacia el Carrizalito (Las Ranas). Aves especialistas seguidoras de la hormiga ronda (Eciton sp.) observadas en interior de bosque, sobre un filo (5.61579,-77.42303). Con Sandra Galeano, Adriana Cardona, El Negro, Guillermo Gómez--       -Tracked by <a href=""http://www.ramblr.com/web/mymap/trip/294326?html_log&#61;556308"">amcuervo</a>, on <a href=""http://www.ramblr.com/web/main?html_log&#61;556308"">Ramblr</a>--  <a href=""http://www.ramblr.com/web/mymap/trip/294326/556308/?html_log&#61;556308""><img src=""http://www.ramblr.com/media/photo/map/20161228/0000556308_big_english.jpg"" /> </a>--    <b>Click</b> <a href=""http://www.ramblr.com/web/mymap/trip/294326/556308/?html_log&#61;556308"">http://rblr.co/Nnzc</a> <b>to see more details.</b>"
10407,species,"Pteroglossus torquatus","Collared Aracari","",5,Colombia,"Chocó",5.61579,-77.42303,12/25/16,obsr839749,0,URN:CornellLabOfOrnithology:EBIRD:OBS466275337,""
10407,species,"Pteroglossus torquatus","Collared Aracari","",6,Colombia,"Chocó",5.60377,-77.43851,12/24/16,obsr173592,0,URN:CornellLabOfOrnithology:EBIRD:OBS451267197,"Observaciones en el corregimiento Termales y trayecto desde El Cantil Ecolodge <a href=""http://www.elcantil.com"">http://www.elcantil.com</a>. Con Sandra Galeano, Adriana Cardona--      Dec 24, 2016 9:35 AM--      Duration (Total)  5h 4m 38s , Distance  9.2 km--        -Tracked by <a href=""http://www.ramblr.com/web/mymap/trip/294326?html_log&#61;556300"">amcuervo</a>, on <a href=""http://www.ramblr.com/web/main?html_log&#61;556300"">Ramblr</a>--    <a href=""http://www.ramblr.com/web/mymap/trip/294326/556300/?html_log&#61;556300""><img src=""http://www.ramblr.com/media/photo/map/20161228/0000556300_big_english.jpg"" /> </a>--    <b>Click</b> <a href=""http://www.ramblr.com/web/mymap/trip/294326/556300/?html_log&#61;556300"">http://rblr.co/NnzB</a> <b>to see more details.</b>"
10407,species,"Pteroglossus torquatus","Collared Aracari","",X,Colombia,"Chocó",5.5729759,-77.5024188,3/2/22,obsr161341,0,URN:CornellLabOfOrnithology:EBIRD:OBS1360123133,"Birds seen/heard during March 2 – 6, 2002 at El Amargal. Birding was not the primary activity in this visit. Lots of rain and cloudy days."
10407,species,"Pteroglossus torquatus","Collared Aracari","",X,Colombia,"Chocó",5.6241466,-77.4194989,1/12/19,obsr746668,0,URN:CornellLabOfOrnithology:EBIRD:OBS701424327,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",1,Colombia,"Chocó",5.5931359,-77.4963355,1/25/15,obsr275427,0,URN:CornellLabOfOrnithology:EBIRD:OBS791802225,""
10412,issf,"Pteroglossus torquatus","Collared Aracari","",1,Colombia,"Chocó",5.6120415,-77.4347547,10/1/17,obsr354845,0,URN:CornellLabOfOrnithology:EBIRD:OBS537570229,""
