tax_order,category,sci_name,comm_name,count,country,state,lat,lon,dates,observer,comments
15258,species,"Querula purpurata","Purple-throated Fruitcrow",2,Colombia,"Valle del Cauca",3.8412340,-76.8748740,2022-07-23,obsr436508,Manacus2022_
15258,species,"Querula purpurata","Purple-throated Fruitcrow",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15258,species,"Querula purpurata","Purple-throated Fruitcrow",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15258,species,"Querula purpurata","Purple-throated Fruitcrow",2,Colombia,"Valle del Cauca",3.8687461,-76.8317710,2022-07-23,obsr792981,""
15258,species,"Querula purpurata","Purple-throated Fruitcrow",3,Colombia,"Valle del Cauca",3.8580750,-76.8057300,2022-07-24,obsr436508,"Manacus2022_Guía Gustavo Banguera"
15258,species,"Querula purpurata","Purple-throated Fruitcrow",3,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
15258,species,"Querula purpurata","Purple-throated Fruitcrow",3,Colombia,"Valle del Cauca",3.8582540,-76.8068820,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. From edge of the town (3.85825, -76.80688) of Triana up to the wooden observation platform near second cell tower (~565 meters elevation; 3.85487, -76.81732). Very steep hike up through nice secondary/logged forest. With Eamon and guide Gustavo (from Triana). Light rain on and off."
15258,species,"Querula purpurata","Purple-throated Fruitcrow",4,Colombia,"Valle del Cauca",3.8464945,-76.7885656,2022-07-25,obsr792981,""
15277,species,"Lipaugus unirufus","Rufous Piha",1,Colombia,"Valle del Cauca",3.8687461,-76.8317710,2022-07-23,obsr792981,""
15297,species,"Carpodectes hopkei","Black-tipped Cotinga",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
15297,species,"Carpodectes hopkei","Black-tipped Cotinga",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
15308,species,"Tityra inquisitor","Black-crowned Tityra",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15308,species,"Tityra inquisitor","Black-crowned Tityra",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15308,species,"Tityra inquisitor","Black-crowned Tityra",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15315,species,"Tityra semifasciata","Masked Tityra",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count with Eamon at 500-meter elevation clearing: 3.85030, -76.78662. Quiet for a while but then a really nice flock hit the clearing and kept us very occupied!"
15315,species,"Tityra semifasciata","Masked Tityra",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Point count with Eamon at 500-meter elevation clearing: 3.85030, -76.78662. Quiet for a while but then a really nice flock hit the clearing and kept us very occupied!"
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre, Sebastian, and Yenifer"
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr169881,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birds seen as we walked through town from the brujita stop to the entrance of the reserve.  With Andre, Sebastian, and Yenifer"
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8383471,-76.8975967,2022-07-26,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr436508,"Manacus2022_While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr803013,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway, walked north along highway, and ended the list near Quebrada Pericos. With Sebastian and Maira."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr803013,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr436508,"Manacus2022_Around the hotel grounds. With Andre, also Diego and Sebastian for parts."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",2,Colombia,"Valle del Cauca",3.8678322,-76.8308520,2022-07-23,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",2,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",3,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",3,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15385,species,"Pachyramphus cinnamomeus","Cinnamon Becard",3,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8412340,-76.8748740,2022-07-23,obsr436508,Manacus2022_
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8464945,-76.7885656,2022-07-25,obsr792981,""
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15457,species,"Terenotriccus erythrurus","Ruddy-tailed Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr436508,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr792981,""
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr803013,""
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8535890,-76.8561210,2022-07-22,obsr436508,Manacus2022_Lluvia
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",1,Colombia,"Valle del Cauca",3.8705083,-76.8323307,2022-07-22,obsr792981,""
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",3,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
15471,species,"Myiobius sulphureipygius","Sulphur-rumped Flycatcher",3,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-22,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Restricted access- entrance only with guide and permission. With Andre and Victor. Hiking up the very steep trail from ~230 meters elevation at the road to ~500 meters at the clearing where we ended (and had the cotingas and possible umbrellabird)."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8412340,-76.8748740,2022-07-23,obsr436508,Manacus2022_
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr436508,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr792981,""
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr803013,""
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8535890,-76.8561210,2022-07-22,obsr436508,Manacus2022_Lluvia
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",1,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
15552,species,"Mionectes olivaceus","Olive-striped Flycatcher",3,Colombia,"Valle del Cauca",3.8464945,-76.7885656,2022-07-25,obsr792981,""
15585,species,"Leptopogon superciliaris","Slaty-capped Flycatcher",1,Colombia,"Valle del Cauca",3.8685128,-76.8315208,2022-07-24,obsr792981,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-23,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing. This list includes doubling back to check nets so we passed through the middle elevations multiple times."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",1,Colombia,"Valle del Cauca",3.8548700,-76.8173200,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List starting from wooden observation platform (~565 m elevation; 3.85487, -76.81732) near second cell tower and ending a little higher in elevation but several hundred meters back on the trail to Triana (before descending steeply). With Eamon and for a little bit with guide Gustavo."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",1,Colombia,"Valle del Cauca",3.8687461,-76.8317710,2022-07-23,obsr792981,""
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr164915,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",2,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-24,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Eamon, Valentina, and Victor. List from ~230 meters elevation at the road to ~500 meters at the clearing where we ended the list."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",5,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",5,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15645,species,"Myiornis atricapillus","Black-capped Pygmy-Tyrant",5,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr436508,"Manacus2022_While standing on balcony of the sede del consejo for the surrounding communities. Balcony overlooked the river and nice swath of trees (including Cecropia) along river. We did this list prior to the official meeting with the board of directors."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr792981,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8384950,-76.7928820,2022-07-11,obsr803013,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Started list at highway next to the Estadero Popamamba and sede of the consejo for the surrounding communities. We then walked west and crossed the river on the hanging foot bridge to Vereda El Salto--Km 47. We then birded along the railroad tracks parallel to the river. We then walked back to the highway, walked north along highway, and ended the list near Quebrada Pericos. With Sebastian and Maira."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr792981,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8386910,-76.7936910,2022-07-11,obsr803013,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8431610,-76.7911750,2022-07-11,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Diego, Maira, and Sebastian."
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr436508,Manacus2022_
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr792981,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8435270,-76.7932520,2022-07-11,obsr803013,""
15770,species,"Todirostrum cinereum","Common Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8444200,-76.7937890,2022-07-22,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding the balcony and around the hotel."
15781,species,"Todirostrum nigriceps","Black-headed Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15781,species,"Todirostrum nigriceps","Black-headed Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15781,species,"Todirostrum nigriceps","Black-headed Tody-Flycatcher",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Yenifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Birding with Andre, Sebastian, and Jennifer in the San Cipriano reserve. Worked the road starting from the entrance, and did one loop trail through the forest twice. Sunny and warm, lots of birds."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8344440,-76.8891670,2022-07-26,obsr792981,""
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr436508,"Manacus2022_Hike up into the Área de Conservacón Quebrada Pericos--scouting for Manacus. Made it several hundred meters along trail before turning back. Hit one nice flock right where we turned around. Very steep climb up, reaching ~400 meters elevation or a little more."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr792981,""
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8486402,-76.7873720,2022-07-10,obsr803013,""
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",1,Colombia,"Valle del Cauca",3.8571050,-76.8117650,2022-07-24,obsr436508,"Manacus2022_Guía Gustavo Banguera."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",2,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
15810,species,"Rhynchocyclus pacificus","Pacific Flatbill",2,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
15813,species,"Tolmomyias sulphurescens","Yellow-olive Flycatcher",1,Colombia,"Valle del Cauca",3.8687461,-76.8317710,2022-07-23,obsr792981,""
15832,species,"Tolmomyias assimilis","Yellow-margined Flycatcher",1,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr164915,"Manacus2022_ Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
15832,species,"Tolmomyias assimilis","Yellow-margined Flycatcher",1,Colombia,"Valle del Cauca",3.8569640,-76.8110970,2022-07-25,obsr169881,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Andre. Point count as an amazing flock passed by us as we descended from the cell towers towards the town of Triana."
