tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
11575,species,"Falco peregrinus","Peregrine Falcon","",3,Colombia,"Nariño",2.6413188,-78.0625391,1/16/17,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS458534212,"Censo Calidris, con Diana Eusse e investigadores locales (Ember, Carlos y Wilmar)"
11575,species,"Falco peregrinus","Peregrine Falcon","",3,Colombia,"Nariño",2.6413188,-78.0625391,1/16/17,obsr536137,0,URN:CornellLabOfOrnithology:EBIRD:OBS458527840,""
11575,species,"Falco peregrinus","Peregrine Falcon","",3,Colombia,"Nariño",2.6426477,-78.0650711,11/22/17,obsr951222,0,URN:CornellLabOfOrnithology:EBIRD:OBS553032107,""
11575,species,"Falco peregrinus","Peregrine Falcon","",X,Colombia,"Nariño",2.5458333,-78.3036667,11/10/06,obsr662926,0,URN:CornellLabOfOrnithology:EBIRD:OBS865923030,""
11575,species,"Falco peregrinus","Peregrine Falcon","",X,Colombia,"Nariño",2.5458333,-78.3036667,11/11/06,obsr662926,0,URN:CornellLabOfOrnithology:EBIRD:OBS865923038,""
11575,species,"Falco peregrinus","Peregrine Falcon","",X,Colombia,"Nariño",2.5458333,-78.3036667,11/8/06,obsr662926,0,URN:CornellLabOfOrnithology:EBIRD:OBS865922964,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1488180979,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. List heading back towards town and checking nets. With Sebastian for a few minutes here and there but mostly just with guide Johann. Forest very quiet. Stopped list when I reached forest edge near town of Firme."
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",1,Colombia,"Nariño",2.584907,-77.928387,7/28/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1507642351,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,3/10/20,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS919200501,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,3/10/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS889459642,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",15,Colombia,"Nariño",2.6426477,-78.0650711,6/7/17,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS510803266,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",15,Colombia,"Nariño",2.6426477,-78.0650711,6/7/17,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS510954042,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",15,Colombia,"Nariño",2.6426477,-78.0650711,6/7/17,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS510801323,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.5480874,-77.9398083,10/22/20,obsr504374,0,URN:CornellLabOfOrnithology:EBIRD:OBS1000889677,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.5808959,-77.9410282,5/6/22,obsr164410,0,URN:CornellLabOfOrnithology:EBIRD:OBS1418109876,"Sendero atrás de la sede de Chanzará. Fincas de plátano y yuca atravesadas por remanentes de bosque inundable ""guandal"" con algunos árboles de Nato y predominancia de Naidí"
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.5808959,-77.9410282,5/6/22,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1422947696,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,4/13/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1127304380,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,9/14/17,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS547671619,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",2,Colombia,"Nariño",2.6426477,-78.0650711,9/14/17,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS541295025,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",3,Colombia,"Nariño",2.6426477,-78.0650711,3/12/20,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS919200438,""
12303,species,"Pyrilia pulchra","Rose-faced Parrot","",3,Colombia,"Nariño",2.6426477,-78.0650711,3/12/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS889466498,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,3/10/20,obsr461795,0,URN:CornellLabOfOrnithology:EBIRD:OBS919200506,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,3/10/20,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS889459647,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,4/7/21,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1125307184,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.6426477,-78.0650711,5/3/22,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS1423100201,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.6527238,-78.2833202,2/22/19,obsr136735,0,URN:CornellLabOfOrnithology:EBIRD:OBS714136365,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.653057,-78.286562,6/1/04,obsr235630,0,URN:CornellLabOfOrnithology:EBIRD:OBS290506005,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",1,Colombia,"Nariño",2.653057,-78.286562,6/1/04,obsr472286,0,URN:CornellLabOfOrnithology:EBIRD:OBS290506681,""
12328,species,"Pionus menstruus","Blue-headed Parrot","",12,Colombia,"Nariño",2.6426477,-78.0650711,4/3/18,obsr761895,0,URN:CornellLabOfOrnithology:EBIRD:OBS676493993,""
