tax_order,category,sci_name,comm_name,exotic,count,country,state,lat,lon,dates,observer,media,gui,comments
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Chocó",5.5996931,-77.4434678,7/16/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480701377,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",3,Colombia,"Chocó",5.6121815,-77.4346994,7/17/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484895946,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",4,Colombia,"Chocó",5.5748063,-77.4977227,7/19/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484896705,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",4,Colombia,"Chocó",5.5998188,-77.4443804,7/15/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480688702,""
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",6,Colombia,"Chocó",5.6008,-77.44218,7/15/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1480692952,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. After setting up nets. With Salma, Mori, and Callito."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",6,Colombia,"Chocó",5.615531,-77.428772,7/13/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652531,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Valeria and Glenn woke at 4 and hiked down beach to meet Andre at Termales. We then walked down path towards Playa Terco and met our guide Guere Guere at his house. A colorful older gentleman from Bogota [AEM edit: from Medellin I think] and former world traveler living a bit of a retired pirate’s life. Walked down beach and took a side path to reach Quebrada El Terco. A gentle, sandy stream through excellent forest. Shallow enough for boots for the most part. Where the valley narrowed we took a side trail up to a ridge that connected with the trails of El Cantil lodge and explored a bit up there. We returned to the steam around 10 and walked a short ways further up the stream to an impressive cascade with a small pool for swimming. Guere Guere went in his birthday suit; Andre, Valeria, y yo were a bit more modest."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",7,Colombia,"Chocó",5.616211,-77.429894,7/16/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1486652581,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022."
10446,species,"Ramphastos ambiguus","Yellow-throated Toucan","",7,Colombia,"Chocó",5.616211,-77.429894,7/16/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480640784,Manacus2022_
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Chocó",5.570735,-77.4970339,7/20/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498853137,Manacus2022_
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Chocó",5.572016,-77.498527,7/19/22,obsr169881,1,URN:CornellLabOfOrnithology:EBIRD:OBS1482382050,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. With Armancio as guide, we started at the El Amargal clearing then walked the Camino hasta Cuchilla de Arusí. Ending at clearing near the cuchilla (ridgetop) where we ate breakfast and hung out for a while. Good lighting and open views there for some canopy birds."
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Chocó",5.5748063,-77.4977227,7/19/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484896714,""
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Chocó",5.598741,-77.445042,7/14/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1480647490,Manacus2022_
10459,species,"Ramphastos brevis","Choco Toucan","",1,Colombia,"Chocó",5.603758,-77.437378,7/17/22,obsr169881,0,URN:CornellLabOfOrnithology:EBIRD:OBS1481741363,"Manacus2022_Manacus expedition LSU-Humboldt Institute 2022. Sendero cuatro encantos. After setting up nets by Phaethornis lek. With Salma. Stopped along trail for breakfast at 930. Walking very slow, doing playback for various species. Recording. Joined at end by Diego, Valentina, Mori, and Callito (Diego had his own list running). Started at nets, walked up trail, ended count back at nets."
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.5712682,-77.5018555,7/19/22,obsr436508,0,URN:CornellLabOfOrnithology:EBIRD:OBS1498845119,Manacus2022_
10459,species,"Ramphastos brevis","Choco Toucan","",2,Colombia,"Chocó",5.5729971,-77.4985549,7/20/22,obsr792981,0,URN:CornellLabOfOrnithology:EBIRD:OBS1484893433,""
